asin,title,stars,reviews,price,listPrice,category_id,isBestSeller,boughtInLastMonth,imgUrl,productURL,category_name
B0C7NYBL5N,Hip Hop Spider Hoodies Set Y2k Hoodie Tracksuit Pullover Sweatshirt for Women Men Matching Hoodies for Couples,3.8,0,39.88,43.99,110,False,50,https://m.media-amazon.com/images/I/41GfnH788FL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C7NYBL5N,Men's Clothing
B09VPHRX9D,Men's Workout Long Sleeve Fishing Shirts UPF 50+ Sun Protection Dry Fit Hoodies,4.4,0,40.09,0.0,110,False,50,https://m.media-amazon.com/images/I/71lYGX5lmsL._AC_UL320_.jpg,https://www.amazon.com/dp/B09VPHRX9D,Men's Clothing
B07HNKXN8F,Mens Toe Socks Athletic Running Cushion Five Finger Cotton Crew Socks,4.3,0,23.98,0.0,110,False,100,https://m.media-amazon.com/images/I/71HjeDDzmcL._AC_UL320_.jpg,https://www.amazon.com/dp/B07HNKXN8F,Men's Clothing
B0B58Y1TG7,"Men's Slim Fit Suit Separates,Single Breasted Solid Jacket Vest Pants",4.2,0,49.99,0.0,110,False,0,https://m.media-amazon.com/images/I/4195GFnDJgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B58Y1TG7,Men's Clothing
B0BG8BQ8KK,Men's Slim-Fit Wrinkle-Resistant Flat-Front Stretch Chino Pant,4.2,0,36.0,0.0,110,False,50,https://m.media-amazon.com/images/I/7160KO7IjxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BG8BQ8KK,Men's Clothing
B0775X65KX,Men's Crew Neck Logo Tee,4.5,0,45.0,0.0,110,False,100,https://m.media-amazon.com/images/I/71dIh31Y1UL._AC_UL320_.jpg,https://www.amazon.com/dp/B0775X65KX,Men's Clothing
B0BLMTC5RV,Men's Coated Nylon Shirt Jacket Bomber,0.0,0,210.0,0.0,110,False,0,https://m.media-amazon.com/images/I/41un5M6yG8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BLMTC5RV,Men's Clothing
B0BVQVMMF5,Men's Tie Dye Short Sleeve Round Neck Tee Top,3.7,0,19.99,21.99,110,False,100,https://m.media-amazon.com/images/I/71aRZmhUbcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BVQVMMF5,Men's Clothing
B01AMXTAA0,"Harley-Davidson Men's Lightning Crest 1/4 Zip Cadet Pullover Sweatshirt, Black",4.4,0,0.0,0.0,110,False,0,https://m.media-amazon.com/images/I/51lESp5IjFL._AC_UL320_.jpg,https://www.amazon.com/dp/B01AMXTAA0,Men's Clothing
B09GPXCLBT,Men's Tall Running Compression 4.0 - Athletic Long Socks For Performance,4.6,0,59.95,0.0,110,False,0,https://m.media-amazon.com/images/I/41a-ZAZIKPL._AC_UL320_.jpg,https://www.amazon.com/dp/B09GPXCLBT,Men's Clothing
B08Y8BN193,Men's Basketball Shorts Athletic Lightweight Dry-Fit Training Workout Shorts Zipper Pockets（Regular&Big and Tall）,4.5,0,20.97,0.0,110,False,50,https://m.media-amazon.com/images/I/511WLdJbTnL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Y8BN193,Men's Clothing
B0006SCZUE,Men's Cowboy Cut Western Long Sleeve Snap Work Shirt Firm Finish,4.4,0,36.61,40.0,110,False,200,https://m.media-amazon.com/images/I/61JRZBGoy6L._AC_UL320_.jpg,https://www.amazon.com/dp/B0006SCZUE,Men's Clothing
B07XXD8RK1,EASTIFIED Hotline Miami Varsity Letterman Brown Wool Letter B Patch Flight Bomber Jacket,4.6,0,79.99,99.99,110,False,0,https://m.media-amazon.com/images/I/61UQHmZbVhL._AC_UL320_.jpg,https://www.amazon.com/dp/B07XXD8RK1,Men's Clothing
B08JPD96X7,Men's Business Dress Shirt Long Sleeve Casual Slim Fit Button Down Shirt,4.0,0,33.99,0.0,110,False,50,https://m.media-amazon.com/images/I/71-27KquvFL._AC_UL320_.jpg,https://www.amazon.com/dp/B08JPD96X7,Men's Clothing
B0B9YHX5XJ,Men's Kelvin Lite Down Jacket,5.0,0,379.0,0.0,110,False,0,https://m.media-amazon.com/images/I/51sv0GIbquL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9YHX5XJ,Men's Clothing
B019G5TPKA,Men's Advantage Performance Short-Sleeve Polo Shirt,4.5,0,30.31,44.0,110,False,50,https://m.media-amazon.com/images/I/61cW19Qs8zL._AC_UL320_.jpg,https://www.amazon.com/dp/B019G5TPKA,Men's Clothing
B07X1Q9ZWR,Mens Warm Fleece Lined Winter Soft Non Slip Socks Christmas Gift Mens Slipper Socks (One size fits 6-12),4.4,0,14.99,0.0,110,False,100,https://m.media-amazon.com/images/I/81yGNk-DkcL._AC_UL320_.jpg,https://www.amazon.com/dp/B07X1Q9ZWR,Men's Clothing
B0B3RBV4LD,Men's PU Leather Shorts Elastic Waist Rave Hot Short Pants with Pockets,4.0,0,26.99,0.0,110,False,100,https://m.media-amazon.com/images/I/81MMH2XfzYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B3RBV4LD,Men's Clothing
B01HQS9R98,Men’s Venture 2 Waterproof Hooded Rain Jacket (Standard and Big & Tall Size),4.6,0,0.0,0.0,110,False,0,https://m.media-amazon.com/images/I/61B8uC4NMhL._AC_UL320_.jpg,https://www.amazon.com/dp/B01HQS9R98,Men's Clothing
B07CRNCT55,"Nipple Cover For Men, Chest Binder Alternative For Gynecomastia, Conceal Man Boobs, Breast Tape, Boob Tape, Nipple Cream, Body Shaper Shapewear, Pack of 50 (Normal - 1.38"")",4.1,0,24.99,0.0,110,False,100,https://m.media-amazon.com/images/I/81viHEPABAL._AC_UL320_.jpg,https://www.amazon.com/dp/B07CRNCT55,Men's Clothing
B07M5HDXNR,"Men's Tank Top, Style 9360",4.4,0,13.49,0.0,110,False,100,https://m.media-amazon.com/images/I/81E0YiThHEL._AC_UL320_.jpg,https://www.amazon.com/dp/B07M5HDXNR,Men's Clothing
B0B1DGJKC4,Men's Suits 3 Pieces Slim Fit Suit 2 Button Business Prom Formal Suit Blazer Jacket Vest Pants Set,4.2,0,83.55,0.0,110,False,0,https://m.media-amazon.com/images/I/611fqIR6Y0L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B1DGJKC4,Men's Clothing
B0BR9HYF6V,Men's Short Sleeve Knit Polo Shirt Vintage Button Down Golf Polo,4.4,0,38.99,0.0,110,False,50,https://m.media-amazon.com/images/I/71q8Qz5nNYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BR9HYF6V,Men's Clothing
B01EA25EVI,Men's Tailcoat Formal Slim Fit 3-Piece Suit Dinner Jacket Swallow-Tailed Coat,3.9,0,76.99,0.0,110,False,0,https://m.media-amazon.com/images/I/51a-Eca40pL._AC_UL320_.jpg,https://www.amazon.com/dp/B01EA25EVI,Men's Clothing
B0987RTQG7,Men's Hawaiian Matching Set Summer Beach 2 Piece Outfits Flower Shirts and Shorts,4.4,0,39.99,45.99,110,False,50,https://m.media-amazon.com/images/I/819LJgTnpqL._AC_UL320_.jpg,https://www.amazon.com/dp/B0987RTQG7,Men's Clothing
B01M2YC6TR,Toe Socks No Show Running Five Finger Socks for Men Women 4 Pairs,4.3,0,15.59,18.99,110,False,100,https://m.media-amazon.com/images/I/71TYF7Yn8eL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M2YC6TR,Men's Clothing
B0C4SLYSY5,Mens Hooded Fleece Robe,4.5,0,23.99,0.0,110,False,100,https://m.media-amazon.com/images/I/41oNw7qAXML._AC_UL320_.jpg,https://www.amazon.com/dp/B0C4SLYSY5,Men's Clothing
B07NSTPPC9,Men's Comfort Stretch Cotton Chino Pants in Regular Fit,4.5,0,46.99,79.5,110,False,50,https://m.media-amazon.com/images/I/511u4dCbLJL._AC_UL320_.jpg,https://www.amazon.com/dp/B07NSTPPC9,Men's Clothing
B0B84W7J21,Men's Slim Fit Straight Leg Jean,4.4,0,27.99,0.0,110,False,50,https://m.media-amazon.com/images/I/61M4ps43CRL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B84W7J21,Men's Clothing
B005SN5I4M,5 Pack ComfortSoft T-Shirt - 5280,4.0,0,24.23,36.0,110,False,50,https://m.media-amazon.com/images/I/71YS-u5YtEL._AC_UL320_.jpg,https://www.amazon.com/dp/B005SN5I4M,Men's Clothing
B01I6NTSKK,Mens Bodybuilding Shorts Tights Polyester and Spandex,4.4,0,16.95,25.0,110,False,100,https://m.media-amazon.com/images/I/51xoij4ZuJL._AC_UL320_.jpg,https://www.amazon.com/dp/B01I6NTSKK,Men's Clothing
B078SKR1KJ,S Modern,4.8,0,28.95,0.0,110,False,50,https://m.media-amazon.com/images/I/818VLQmV0VL._AC_UL320_.jpg,https://www.amazon.com/dp/B078SKR1KJ,Men's Clothing
B0979DZMLK,Men's Hooded Sweatshirt,4.6,0,44.95,0.0,110,False,50,https://m.media-amazon.com/images/I/71L1P6NlNnL._AC_UL320_.jpg,https://www.amazon.com/dp/B0979DZMLK,Men's Clothing
B017I5GPDU,Men's Cafe Racer Leather Jacket Lambskin Leather Classic Open Bottom Jacket Motorcycle Mens Leather Jackets,4.1,0,79.8,180.0,110,False,0,https://m.media-amazon.com/images/I/91G3jjGz-qL._AC_UL320_.jpg,https://www.amazon.com/dp/B017I5GPDU,Men's Clothing
B08FF3FS4K,Men's Dress Shirt Slim Fit Stain Shield Stretch,4.4,0,36.0,38.32,110,False,50,https://m.media-amazon.com/images/I/71zXFlIZonL._AC_UL320_.jpg,https://www.amazon.com/dp/B08FF3FS4K,Men's Clothing
B08975SH1C,Men's Floral Button Down Long Sleeve Hawaiian Shirt Flower Printed Tropical Beach Shirts,4.4,0,33.99,36.99,110,False,50,https://m.media-amazon.com/images/I/81osYv-QqvL._AC_UL320_.jpg,https://www.amazon.com/dp/B08975SH1C,Men's Clothing
B08JDTV536,"Men's Slim-fit 9"" Inseam Stretch 5-Pocket Short",4.2,0,19.0,19.9,110,False,100,https://m.media-amazon.com/images/I/7140jczJknL._AC_UL320_.jpg,https://www.amazon.com/dp/B08JDTV536,Men's Clothing
B0775YF8BH,"Men's Slim-Fit Long-Sleeve Poplin Shirt, Blue Plaid, Large",4.5,0,19.9,20.9,110,False,100,https://m.media-amazon.com/images/I/91PNag1Pp+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0775YF8BH,Men's Clothing
B07F4988SD,FR M5 Slim DuraStretch Stackable Straight Leg Jean - Men’s Denim,4.5,0,119.95,0.0,110,False,0,https://m.media-amazon.com/images/I/71MrCtK2HCL._AC_UL320_.jpg,https://www.amazon.com/dp/B07F4988SD,Men's Clothing
B0BM4KJ1H2,Mens Suits Vest Pants Set 2 Pieces Slim Fit Wedding Groomsmen Suit for Men Formal,4.7,0,54.99,0.0,110,False,0,https://m.media-amazon.com/images/I/51Y2gIfxMrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BM4KJ1H2,Men's Clothing
B0BRP7XWJV,Mens Dress Shirt Wrinkle Free Moisture Wicking 8-Way High Stretch Super Soft Casual Button Down Shirts,4.7,0,19.99,0.0,110,False,100,https://m.media-amazon.com/images/I/519fC03FGIL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRP7XWJV,Men's Clothing
B09NBPKGK2,Men's 3-Pack Lightweight T-Shirts Cotton Crew Neck Regular Fit Solid Tee,4.2,0,26.99,0.0,110,False,100,https://m.media-amazon.com/images/I/7114vLmUipL._AC_UL320_.jpg,https://www.amazon.com/dp/B09NBPKGK2,Men's Clothing
B0CHB4SHTW,Men's Fringe Leather Vest Cowboy Costume Vest Sleeveless Jacket Bandana Gloves Set Adult Tassel Outwear,0.0,0,64.99,0.0,110,False,0,https://m.media-amazon.com/images/I/61gl9RZ4r7L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CHB4SHTW,Men's Clothing
B09G11RNS1,Streetwear Men's Techwear Pants with Straps,4.4,0,38.99,0.0,110,False,50,https://m.media-amazon.com/images/I/511IhRZDqVL._AC_UL320_.jpg,https://www.amazon.com/dp/B09G11RNS1,Men's Clothing
B0835VMKKX,Men's Short Sleeve Americana Whale Pocket T-Shirt,4.6,0,22.5,42.0,110,False,100,https://m.media-amazon.com/images/I/71vkx-v0eyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0835VMKKX,Men's Clothing
B0BXPHM7DJ,Men's Underwear Soft Breathable Moisture-Wicking Bamboo Boxer Briefs Performance 5 Pack,4.6,0,42.99,0.0,110,False,50,https://m.media-amazon.com/images/I/61Qq+wv9YVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXPHM7DJ,Men's Clothing
B00AWDHY40,Ultra Cotton 6.5 oz. Pique Polo (G380),4.3,0,9.99,11.14,110,False,200,https://m.media-amazon.com/images/I/61-hLRUqInL._AC_UL320_.jpg,https://www.amazon.com/dp/B00AWDHY40,Men's Clothing
B0BGW6XTH4,Men's Storm Daytona Full Zip,4.6,0,110.0,0.0,110,False,0,https://m.media-amazon.com/images/I/41iMmp72QTL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BGW6XTH4,Men's Clothing
B07X75GZV2,mens Military Rib Top Combat Crew Boot Socks 6 Pack,4.4,0,13.11,27.99,110,False,100,https://m.media-amazon.com/images/I/91d7DltPxOL._AC_UL320_.jpg,https://www.amazon.com/dp/B07X75GZV2,Men's Clothing
B01BVIROU8,mens 2-pack Woven Pajama Short,4.5,0,24.98,0.0,110,False,100,https://m.media-amazon.com/images/I/A1q0ONs24eL._AC_UL320_.jpg,https://www.amazon.com/dp/B01BVIROU8,Men's Clothing
B09JGRNQ71,"Crew Hiking Socks, Cushion, Moisture Wicking, Arch Compression Boot Socks",4.6,0,20.88,29.99,110,False,100,https://m.media-amazon.com/images/I/71jPUxiCguL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JGRNQ71,Men's Clothing
B000PCW8PI,Men's Paclite Gore-Tex Waterproof Pants,4.6,0,168.93,0.0,110,False,0,https://m.media-amazon.com/images/I/71xCIycQqML._AC_UL320_.jpg,https://www.amazon.com/dp/B000PCW8PI,Men's Clothing
B072332JZF,"Sport Crew Socks, Stretchy and Comfortable Crew Socks with Padding and Built in Bug and Tick Protection",4.5,0,10.95,0.0,110,False,200,https://m.media-amazon.com/images/I/81-vNOWE7OL._AC_UL320_.jpg,https://www.amazon.com/dp/B072332JZF,Men's Clothing
B0BTVZ6MLG,5 pairs of women's men's selected sports round neck socks cotton stripe socks,4.5,0,16.98,0.0,110,False,100,https://m.media-amazon.com/images/I/51iwjjtevjL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BTVZ6MLG,Men's Clothing
B0155Z4DS4,Men's Hook Line and Sinker Fade Long Sleeve Classic Fit Shirt,4.6,0,21.26,28.0,110,False,100,https://m.media-amazon.com/images/I/81uDtu03RPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0155Z4DS4,Men's Clothing
B07V2N11DS,Men's M7 Rocker Stretch Coltrane Stackable Straight Leg Jean,4.6,0,86.95,0.0,110,False,0,https://m.media-amazon.com/images/I/91wtw3-lmsL._AC_UL320_.jpg,https://www.amazon.com/dp/B07V2N11DS,Men's Clothing
B01K01JYSC,Men's Loose Fit Heavyweight Short-Sleeve Pocket Henley T-Shirt,4.6,0,0.0,0.0,110,False,100,https://m.media-amazon.com/images/I/81xjETg5zCL._AC_UL320_.jpg,https://www.amazon.com/dp/B01K01JYSC,Men's Clothing
B015T92H66,Sega Sonic Crew Sock with Quills OS,4.7,0,12.99,0.0,110,False,200,https://m.media-amazon.com/images/I/61JWdNUusXL._AC_UL320_.jpg,https://www.amazon.com/dp/B015T92H66,Men's Clothing
B0BV8K3TRS,Mens Underwear Cotton Stretch Boxer Briefs for Men Pack of 4,4.4,0,21.99,0.0,110,False,100,https://m.media-amazon.com/images/I/71tjneoWELL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BV8K3TRS,Men's Clothing
B0716WMDVL,Boxers for Men - Men's 100% Cotton Boxer Briefs Underwear Premium Quality Shorts,4.4,0,29.99,0.0,110,False,50,https://m.media-amazon.com/images/I/81ScckjispL._AC_UL320_.jpg,https://www.amazon.com/dp/B0716WMDVL,Men's Clothing
B09JKGJ1YD,Mens Stand Collar Pullover Sweater Cable Knitted Chunky Winter Fashion Buttons Twisted Thermal Sweaters,4.4,0,35.99,49.98,110,False,50,https://m.media-amazon.com/images/I/71NLW9FO1OL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JKGJ1YD,Men's Clothing
B09X1WJ6LJ,Golf Shirts for Men - Performance Athletic Fit Men's Golf Polo Shirts for Men,4.6,0,49.95,0.0,110,False,50,https://m.media-amazon.com/images/I/716B5JLx1nL._AC_UL320_.jpg,https://www.amazon.com/dp/B09X1WJ6LJ,Men's Clothing
B0BJNZ4K2B,"Merino Men's Standard Quantum Hybrid Long Sleeve Full-Zip Hooded Jacket, Lazurite/Midnight Navy, Large",0.0,0,304.21,0.0,110,False,0,https://m.media-amazon.com/images/I/71qFmDn0fmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BJNZ4K2B,Men's Clothing
B0B46WYTR2,12 Pack Plus Size Men Cotton T-Shirt Bulk Big Tall Short Sleeve Lightweight Tees,3.9,0,59.64,0.0,110,False,0,https://m.media-amazon.com/images/I/41PUQCuNe-L._AC_UL320_.jpg,https://www.amazon.com/dp/B0B46WYTR2,Men's Clothing
B081RJZW9M,Mens Apollo NASA Patches Slim Fit Bomber Jackets Windbreaker,4.2,0,36.89,0.0,110,False,50,https://m.media-amazon.com/images/I/61Rb51n9GlL._AC_UL320_.jpg,https://www.amazon.com/dp/B081RJZW9M,Men's Clothing
B098PLPDRT,SK105 Men's Kurta Pajama Set Indian Traditional Party Wear Outfit,4.0,0,69.99,0.0,110,False,0,https://m.media-amazon.com/images/I/61QMcPG3lhL._AC_UL320_.jpg,https://www.amazon.com/dp/B098PLPDRT,Men's Clothing
B011SLCWD2,"Scottish Kilt Hose for Men, Ribbed Socks for USA Shoe Sizes",4.6,0,13.99,0.0,110,False,200,https://m.media-amazon.com/images/I/71qfr6k4uOL._AC_UL320_.jpg,https://www.amazon.com/dp/B011SLCWD2,Men's Clothing
B074PWP3BJ,"Men's One and Only 21"" Board Shorts",4.5,0,30.22,40.0,110,False,100,https://m.media-amazon.com/images/I/6135a2a-2tL._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B074PWP3BJ,Men's Clothing
B08TQ6FPT7,Mens Hoodies Pullover Color Block Fleece Long Sleeve Sweatshirt Tops with Pocket,4.5,0,29.99,0.0,110,False,100,https://m.media-amazon.com/images/I/616TKl2GwKL._AC_UL320_.jpg,https://www.amazon.com/dp/B08TQ6FPT7,Men's Clothing
B01N02OJVV,Men's Essential 6 Pair Pack Casual Socks with Cushion and Arch Support,4.5,0,8.49,0.0,110,False,300,https://m.media-amazon.com/images/I/81FX3InmX5L._AC_UL320_.jpg,https://www.amazon.com/dp/B01N02OJVV,Men's Clothing
B07KD8XCLX,"Men's NSW Club Jogger, Dark Grey Heather/Mattelic Silver/White, Small",4.4,0,62.99,0.0,110,False,50,https://m.media-amazon.com/images/I/8192NISPzoL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KD8XCLX,Men's Clothing
B003BRGSOG,Men's 3-Pack A-Tank,4.4,0,0.0,0.0,110,False,100,https://m.media-amazon.com/images/I/61yPi7f8rSL._AC_UL320_.jpg,https://www.amazon.com/dp/B003BRGSOG,Men's Clothing
B07C4PVLMP,"Mens Jogger Sport Pants, Casual Zipper Gym Workout Sweatpants Pockets",4.4,0,27.99,54.99,110,False,100,https://m.media-amazon.com/images/I/51HpC64L4RS._AC_UL320_.jpg,https://www.amazon.com/dp/B07C4PVLMP,Men's Clothing
B092ZG2LT9,6 Pairs Daily Cushion Comfort Fit Performance Quarter Socks for Men/Women,4.6,0,21.99,24.99,110,False,100,https://m.media-amazon.com/images/I/91Z2ihEMCPL._AC_UL320_.jpg,https://www.amazon.com/dp/B092ZG2LT9,Men's Clothing
B07PS9BTDD,Men's Blazer Lightweight Casual Solid One Button Slim Fit Sport Coat,3.5,0,35.99,45.99,110,False,50,https://m.media-amazon.com/images/I/51t5aARJbYL._AC_UL320_.jpg,https://www.amazon.com/dp/B07PS9BTDD,Men's Clothing
B09YQD422N,Mens Lightweight Waterproof Jacket Windproof Rain Hooded jackets for Men Hiking Cycling Travel M-5XL,4.3,0,31.99,33.99,110,False,50,https://m.media-amazon.com/images/I/615dht9omxL._AC_UL320_.jpg,https://www.amazon.com/dp/B09YQD422N,Men's Clothing
B0B9FK56TK,"Men's T-shirt, Cotton Midweight Men's Crewneck Tee,t-shirt for Men, Seasonal Graphics",4.6,0,25.0,0.0,110,False,200,https://m.media-amazon.com/images/I/81mMRGRGoDL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B9FK56TK,Men's Clothing
B08LT9KGN7,"5 Pack Mens Gym Shirts for Men Workout Tshirts Shirts for Men Pack, Men's Athletic Shirts & Tees, Dri Fit Shirts for Men",4.1,0,21.99,0.0,110,False,100,https://m.media-amazon.com/images/I/81j0rA4UxpS._AC_UL320_.jpg,https://www.amazon.com/dp/B08LT9KGN7,Men's Clothing
B08XX9VGP2,Men's Drawstring Aladdin Hippie Harem Pants Loose Drop Crotch Trousers,4.2,0,33.99,0.0,110,False,50,https://m.media-amazon.com/images/I/61OE-hhftnL._AC_UL320_.jpg,https://www.amazon.com/dp/B08XX9VGP2,Men's Clothing
B08GLLDRSN,Men's Iso-chill Brush Line Hoodie,4.5,0,48.95,55.0,110,False,50,https://m.media-amazon.com/images/I/61FMDdXIJ8L._AC_UL320_.jpg,https://www.amazon.com/dp/B08GLLDRSN,Men's Clothing
B01BSYXNZA,Original Iconic Racer Jacket for Men | Slim Fit |,4.5,0,98.0,0.0,110,False,0,https://m.media-amazon.com/images/I/61rWI5PXs8L._MCnd_AC_UL320_.jpg,https://www.amazon.com/dp/B01BSYXNZA,Men's Clothing
B06Y5QY63C,Men's Long Basic Stretch Skinny Chino Pant,4.4,0,20.09,21.99,110,False,100,https://m.media-amazon.com/images/I/61iLNK+GZuL._AC_UL320_.jpg,https://www.amazon.com/dp/B06Y5QY63C,Men's Clothing
B07XP9FP7S,Motorsport Black Polo Shirt,4.4,0,77.98,0.0,110,False,0,https://m.media-amazon.com/images/I/81mNsG--V4L._AC_UL320_.jpg,https://www.amazon.com/dp/B07XP9FP7S,Men's Clothing
B08W3Q2PZW,Men's Ghost Whisperer/2 Jacket,4.5,0,241.7,330.0,110,False,0,https://m.media-amazon.com/images/I/81cTxCwlLcL._AC_UL320_.jpg,https://www.amazon.com/dp/B08W3Q2PZW,Men's Clothing
B0C9TGXVJ8,"5 Pairs Warm Wool Socks for Men, Size 7-12, Thick Thermal Socks Cozy Boot Socks for Cold Winter",4.4,0,13.98,15.99,110,False,50,https://m.media-amazon.com/images/I/71EbBtJo0uL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9TGXVJ8,Men's Clothing
B07KWFWRTV,"Men's Hooded Robe | As Seen on Shark Tank!, Ultimate Comfort and Style for Men's Loungewear",4.3,0,148.0,0.0,110,False,0,https://m.media-amazon.com/images/I/41UoEGDCiOL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KWFWRTV,Men's Clothing
B07856JWJ4,Men's Army Special Ops Military Tactical Jacket Softshell Fleece Hooded Outdoor Coat,4.3,0,48.99,69.99,110,False,50,https://m.media-amazon.com/images/I/61b8f4e9hXL._AC_UL320_.jpg,https://www.amazon.com/dp/B07856JWJ4,Men's Clothing
B0BMFNXCTD,Men's Post Shoulder Surgery Shirts Recovery Tear Away Short Sleeve Full Open Side Snap Dialysis Chemo Clothing,4.6,0,34.99,38.99,110,False,50,https://m.media-amazon.com/images/I/61FMU8Qo82L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BMFNXCTD,Men's Clothing
B09R512TV2,Men’s Hooded Windbreaker,4.6,0,49.99,0.0,110,False,0,https://m.media-amazon.com/images/I/71KJubg3HVL._AC_UL320_.jpg,https://www.amazon.com/dp/B09R512TV2,Men's Clothing
B073HBLG2R,Men's Total Freedom Stretch Relaxed Fit Flat Front Pant,4.5,0,33.26,36.9,110,False,50,https://m.media-amazon.com/images/I/81vUjSo8p9L._AC_UL320_.jpg,https://www.amazon.com/dp/B073HBLG2R,Men's Clothing
B0BN3CYNRV,"6 pairs High Ankle Cotton Crew Casual Stripes Socks,Retro Striped Socks For Men Women…",4.3,0,9.99,13.99,110,False,200,https://m.media-amazon.com/images/I/412QriSseVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BN3CYNRV,Men's Clothing
B077Z2TCG1,"Mens Heavy Thick Wool Socks - Soft Warm Comfort Winter Crew Socks (Pack of 3/5),Multicolor,One Size 7-12",4.4,0,21.98,29.98,110,False,100,https://m.media-amazon.com/images/I/81ogItVH8BL._AC_UL320_.jpg,https://www.amazon.com/dp/B077Z2TCG1,Men's Clothing
B0B64K673W,"Scrunch Football Socks for Athletes of Faith - Extra Long Padded Athletic Socks for Men, Youth, Boys, Kids",4.5,0,19.99,22.99,110,False,100,https://m.media-amazon.com/images/I/817osolV+AL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B64K673W,Men's Clothing
B07QRMDGJX,mens Steel Toe Boot Cushion Over the Calf Socks 4 Pair Pack,4.1,0,13.99,25.99,110,False,100,https://m.media-amazon.com/images/I/81ed91LOFYL._AC_UL320_.jpg,https://www.amazon.com/dp/B07QRMDGJX,Men's Clothing
B010OSWTSI,Men's Short Sleeve Ottoman Performance Golf Polo,4.6,0,35.46,48.0,110,False,50,https://m.media-amazon.com/images/I/81lxNPX8XuL._AC_UL320_.jpg,https://www.amazon.com/dp/B010OSWTSI,Men's Clothing
B08H4H87XG,Men's Merino Wool Cushion Crew Socks Moisture Wicking Control for Outdoor Hiking Work Boot Thermal Warm All Seasons,4.4,0,22.99,0.0,110,False,100,https://m.media-amazon.com/images/I/A1okZctNsbL._AC_UL320_.jpg,https://www.amazon.com/dp/B08H4H87XG,Men's Clothing
B0C2HKHRVD,Mens Flannel Hoodie Jacket Fleece Lined Flannel Shirt Plaid Zip Up Sherpa Hooded Sweatshirt Warm Winter Coat,4.7,0,56.99,0.0,110,False,0,https://m.media-amazon.com/images/I/81wxxp6nSeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C2HKHRVD,Men's Clothing
B0BHZKQLQ9,Men's Butt Padded Underwear for Big Butt Enhance Boxer Briefs Men Butt Lifter with 4 Detachable Pads,4.0,0,23.99,0.0,110,False,100,https://m.media-amazon.com/images/I/61EtArnf94L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BHZKQLQ9,Men's Clothing
B09WB37D15,"unisex-adult Golf Elevated Performance No Show Tab Socks, 2-pairs",4.7,0,16.99,0.0,110,False,100,https://m.media-amazon.com/images/I/710iY3Ha5qL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WB37D15,Men's Clothing
B08VHMV2V1,"3 Pack: Men's Cotton 9"" French Terry Casual Lounge Sweat Shorts with Pockets (Available in Big & Tall)",4.2,0,32.99,60.0,110,False,100,https://m.media-amazon.com/images/I/61XSf9osw2L._AC_UL320_.jpg,https://www.amazon.com/dp/B08VHMV2V1,Men's Clothing
B06XYXHSD3,Dagacci Scrubs Medical Uniform Mens Scrub Set Medical Scrubs Top and Pants,4.3,0,23.99,0.0,110,False,100,https://m.media-amazon.com/images/I/6193lBSSzQL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XYXHSD3,Men's Clothing
B0C66HCNPF,Mens Boxer Briefs Breathable Underwear for Men - 6 Pack Active Performance Mens Underwear,4.4,0,29.99,0.0,110,False,100,https://m.media-amazon.com/images/I/71-1Q1xLoVL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C66HCNPF,Men's Clothing
